rxn_id,reaction_balance_status,reaction_direction
|RXN0-2625|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-62B|,|BALANCED|,|REVERSIBLE|
|RXN-19610|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-7344|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-300|,|BALANCED|,|RIGHT-TO-LEFT|
|CARNITINE-3-DEHYDROGENASE-RXN|,|BALANCED|,|REVERSIBLE|
|TRANS-RXN-484|,|UNDETERMINED|,|REVERSIBLE|
|RXN-11092|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-7858|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-17324|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-415|,|BALANCED|,|REVERSIBLE|
|RXN-9358|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15135|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14749|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21498|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-356|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22814|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-12650|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3.4.21.104-RXN|,|UNDETERMINED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18848|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-339|,|BALANCED|,|REVERSIBLE|
|RXN-14083|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN66-304|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20349|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-10003|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-286|,|BALANCED|,|REVERSIBLE|
|2.4.1.163-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18215|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17785|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-22047|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-245|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-9893|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-15667|,|BALANCED|,|LEFT-TO-RIGHT|
|HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-13329|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-206|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-17139|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|ARG-OXIDATION-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|4.2.2.7-RXN|,|UNBALANCED-UNFIXABLE|,|LEFT-TO-RIGHT|
|RXN-10870|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-16|,|BALANCED|,|REVERSIBLE|
|RXN-14569|,|BALANCED|,|REVERSIBLE|
|RXN-21314|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-6543|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-9072|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-118|,|BALANCED|,|REVERSIBLE|
|3.2.1.32-RXN|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18687|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20863|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16341|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-105|,|BALANCED|,|REVERSIBLE|
|RXN-20139|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|R242-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12213|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-13856|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-5111|,|BALANCED|,|REVERSIBLE|
|RXN-17620|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8451|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|NUCLEOSIDE-DIP-KIN-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|2-METHYLCITRATE-SYNTHASE-RXN|,|BALANCED|,|REVERSIBLE|
|RXN-22357|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-11568|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21917|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN18C3-237|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-9609|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN0-550|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|GLYCEROL-3-PHOSPHATE-OXIDASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-13145|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-7979|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19300|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-469|,|BALANCED|,|REVERSIBLE|
|RXN-5109|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-10695|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15241|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16869|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-235|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-20665|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|THREONINE-RACEMASE-RXN|,|BALANCED|,
|RXN-12720|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-94B|,|BALANCED|,|REVERSIBLE|
|RXN-12051|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-8910|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN66-484|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22541|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-58|,|BALANCED|,|REVERSIBLE|
|RXN0-7001|,|BALANCED|,
|RXN-16173|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18274|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19862|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-478|,|BALANCED|,|REVERSIBLE|
|RXN-775|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-13680|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15749|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11334|,|BALANCED|,
|TRANS-RXN-40|,|BALANCED|,|REVERSIBLE|
|RXN-15048|,|BALANCED|,|RIGHT-TO-LEFT|
|1.2.99.3-RXN|,|BALANCED|,
|ATPPHOSPHORIBOSYLTRANS-RXN|,|BALANCED|,|REVERSIBLE|
|ERYTHRON4PDEHYDROG-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-353|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3.5.1.91-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19159|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21373|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-3481|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-336|,|BALANCED|,|REVERSIBLE|
|RXN3O-9962|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16706|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18757|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14318|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-281|,|BALANCED|,|REVERSIBLE|
|RXN-18125|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22356|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|R543-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11779|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-242A|,|BALANCED|,|REVERSIBLE|
|RXN-15577|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19687|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8515|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-4841|,|BALANCED|,|REVERSIBLE|
|TRANS-RXN-204|,|BALANCED|,|LEFT-TO-RIGHT|
|METHELENE-THMPT-OXI-RXN|,|BALANCED|,|REVERSIBLE|
|RXN-11160|,|BALANCED|,
|RXN-21972|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17391|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-130|,|BALANCED|,|REVERSIBLE|
|ALKYLAMIDASE-RXN|,|BALANCED|,
|RXN-9419|,|BALANCED|,|RIGHT-TO-LEFT|
|RXN-13231|,|BALANCED|,
|RXN-14805|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|TRANS-RXN-114|,|BALANCED|,|REVERSIBLE|
|RXN-21224|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22890|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-10769|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3.4.21.70-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-100|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18598|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14151|,|BALANCED|,
|TRIMETHYLAMINE-OXIDE-ALDOLASE-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN18HP-9|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-2421|,|BALANCED|,|REVERSIBLE|
|RXN-12541|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11627|,|UNBALANCED-UNFIXABLE|,
|RXN-8983|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20402|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22325|,|BALANCED|,|LEFT-TO-RIGHT|
|QUERCITRINASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|2.4.1.243-RXN|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16243|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17870|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-533|,|BALANCED|,|REVERSIBLE|
|RXN-8356|,|BALANCED|,
|RXN-9979|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-13769|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|ISOCITRATE-EPIMERASE-RXN|,|BALANCED|,
|TRANS-RXN0-451|,|BALANCED|,|REVERSIBLE|
|RXN-21845|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17216|,|BALANCED|,|LEFT-TO-RIGHT|
|1.5.3.12-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|5.1.3.17-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-227|,|BALANCED|,|REVERSIBLE|
|RXN-13056|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14660|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19226|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-7064|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-92|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|SUCCINYLDIAMINOPIMTRANS-RXN|,|BALANCED|,|RIGHT-TO-LEFT|
|3.2.2.11-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16783|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-20932|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-503|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-8807|,|BALANCED|,|REVERSIBLE|
|RXN-20218|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|2.7.7.40-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12279|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-474|,|BALANCED|,|REVERSIBLE|
|RXN-16098|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-17689|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22459|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|P-PANTOCYSDECARB-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-369|,|BALANCED|,|REVERSIBLE|
|RXN-13591|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|GTP-CYCLOHYDRO-I-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-19758|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8054|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-350|,|BALANCED|,|REVERSIBLE|
|1.14.13.61-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-11245|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-15318|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-33|,|BALANCED|,|REVERSIBLE|
|D-THREO-ALDOSE-1-DEHYDROGENASE-RXN|,|BALANCED|,
|RXN-5581|,|BALANCED|,|LEFT-TO-RIGHT|
|DIHYDROCOUMARIN-LIPASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-12781|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-278|,|UNDETERMINED|,|REVERSIBLE|
|RXN-19061|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20724|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-9479|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN66-662|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-24|,|BALANCED|,|REVERSIBLE|
|RXN-16582|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12119|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-2424|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18337|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-201|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-10606|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-7275|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14224|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15809|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-126B|,|BALANCED|,|REVERSIBLE|
|RXN-22261|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-7825|,|BALANCED|,
|RXN-11701|,|UNDETERMINED|,|PHYSIOL-LEFT-TO-RIGHT|
|CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-108I|,|BALANCED|,|REVERSIBLE|
|RXN-19592|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15117|,|BALANCED|,|LEFT-TO-RIGHT|
|2.5.1.39-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|UDPGLUCEPIM-RXN|,|BALANCED|,|REVERSIBLE|
|RXN3O-9904|,|BALANCED|,|RIGHT-TO-LEFT|
|RXN-11071|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12616|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-2605|,|UNDETERMINED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21474|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-1981|,|BALANCED|,|REVERSIBLE|
|RXN-9338|,|BALANCED|,|REVERSIBLE|
|RXN66-184|,|UNBALANCED-UNFIXABLE|,|LEFT-TO-RIGHT|
|RXN-17305|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-18828|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14654|,|BALANCED|,|REVERSIBLE|
|RXN-22798|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18197|,|BALANCED|,
|RXN-14723|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RIBULOKIN-RXN|,|BALANCED|,
|TRANS-RXN66-1155|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-14063|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15649|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3.4.17.16-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-22031|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-523|,|BALANCED|,|REVERSIBLE|
|2.4.1.140-RXN|,|UNDETERMINED|,
|ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-20333|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-13308|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|TRANS-RXN0-280|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-9876|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-21297|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17765|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-10841|,|BALANCED|,|REVERSIBLE|
|TRANS-RXN0-211|,|BALANCED|,|REVERSIBLE|
|RXN-17112|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18668|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|HOMOSERINE-O-ACETYLTRANSFERASE-RXN|,|BALANCED|,|REVERSIBLE|
|RXN-9053|,|UNBALANCED-UNFIXABLE|,|LEFT-TO-RIGHT|
|TRANS-RXN-81|,|BALANCED|,|REVERSIBLE|
|RXN-14544|,|BALANCED|,|LEFT-TO-RIGHT|
|R218-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|4.2.1.98-RXN|,|BALANCED|,
|RXN-16307|,|BALANCED|,
|TRANS-RXN-500|,|BALANCED|,|LEFT-TO-RIGHT|
|3.2.1.157-RXN|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8432|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-6423|,|BALANCED|,|REVERSIBLE|
|RXN-13839|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-470|,|BALANCED|,|REVERSIBLE|
|RXN-20116|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21900|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20791|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|2-DEHYDROPANTOATE-REDUCT-RXN|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|TRANS-RXN-365|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17602|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-13122|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12189|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-9584|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-348|,|BALANCED|,|REVERSIBLE|
|RXN-11550|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-10671|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|NICOTINATE-DEHYDROGENASE-RXN|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-19284|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-300|,|BALANCED|,|REVERSIBLE|
|GLUTATHIONE-THIOESTERASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|THIAMINASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN18C3-113|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16847|,|BALANCED|,
|TRANS-RXN-265|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-5004|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8882|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-7952|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|2PGADEHYDRAT-RXN|,|BALANCED|,|REVERSIBLE|
|TRANS-RXN-213|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-20648|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16156|,|BALANCED|,|PHYSIOL-RIGHT-TO-LEFT|
|RXN-15224|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-22519|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-199|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-12035|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-13660|,|BALANCED|,|RIGHT-TO-LEFT|
|RXN-12699|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-19827|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-125|,|BALANCED|,|REVERSIBLE|
|RXN0-6976|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|1.2.1.42-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN66-360|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11310|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-108F|,|BALANCED|,|REVERSIBLE|
|RXN-7710|,|UNBALANCED-UNFIXABLE|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-19135|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18258|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|DUDPKIN-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-7077|,|BALANCED|,|REVERSIBLE|
|RXN-15031|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-16677|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-15730|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-3183|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN0-18|,|BALANCED|,|REVERSIBLE|
|3.5.1.64-RXN|,|BALANCED|,
|RXN-22319|,|BALANCED|,|REVERSIBLE|
|ASPARTATE--TRNA-LIGASE-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14286|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14651|,|BALANCED|,|REVERSIBLE|
|RXN3O-470|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-19666|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21355|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11760|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN18HP-97|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18106|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11138|,|UNDETERMINED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-18738|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN0-4022|,|BALANCED|,|RIGHT-TO-LEFT|
|TRANS-RXN0-517|,|UNDETERMINED|,|REVERSIBLE|
|RXN-15550|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-9403|,|BALANCED|,|RIGHT-TO-LEFT|
|R461-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-17370|,|BALANCED|,|REVERSIBLE|
|TRANS-RXN0-266|,|BALANCED|,|REVERSIBLE|
|MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN|,|BALANCED|,|RIGHT-TO-LEFT|
|RXN-22872|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-8499|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14789|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN0-203|,|BALANCED|,|REVERSIBLE|
|ALDEHYDE-DEHYDROGENASE-NADP+-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-14126|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-21956|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|3.4.21.54-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-72|,|BALANCED|,|REVERSIBLE|
|RXN-21206|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-11608|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-13208|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN18C3-51|,|BALANCED|,|LEFT-TO-RIGHT|
|TRANS-RXN-494|,|BALANCED|,|LEFT-TO-RIGHT|
|RXN-18574|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|2.4.1.221-RXN|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-10747|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-20386|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-426|,|BALANCED|,|REVERSIBLE|
|RXN-12518|,|BALANCED|,|PHYSIOL-LEFT-TO-RIGHT|
|RXN-9946|,|UNDETERMINED|,|PHYSIOL-LEFT-TO-RIGHT|
|TRANS-RXN-488|,|BALANCED|,
