|RXN-14340|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0047,rule0048,rule0096,rule0097,rule0104,rule0105,rule0127,rule0128
|RXN-8671|
|RXN-16186|
|RXN-11790|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-18441|,rule0910
|RXN-7667|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|RXN-13693|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-21386|
|RXN0-5057|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-15952|,rule0035,rule0231,rule0550,rule0568
|1.3.1.2-RXN|,rule0018
|1.3.1.2-RXN_REV|,rule0193
|RXN-18768|,rule0860
|RXN-18768_REV|,rule0860
|RXN-17400|,rule0018
|1.1.1.229-RXN|,rule0002
|RXN-16908|
|RXN-19171|
|R602-RXN|,rule0094
|RXN-14813|,rule0063,rule0771
|RXN-14813_REV|,rule0064,rule0772
|CHOLINE-OXIDASEII-RXN|,rule0145
|GCVP-RXN|,rule0328
|GCVP-RXN_REV|,rule0329
|RXN-16728|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-8524|,rule0004
|3.4.21.79-RXN|
|RXN-18931|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|2.7.1.142-RXN|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0767,rule0768,rule1221,rule1222
|RXN-21981|
|RXN1A0-6310|,rule0003
|RXN-10090|,rule0094
|RXN-13244|,rule0619
|RXN-20411|
|RXN-19696|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-10779|,rule0816
|RXN-10779_REV|,rule0817
|RXN-17879|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-16837|
|RXN-16837_REV|
|RXN-90|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|ISOPIPERITENOL-DEHYDROGENASE-RXN|,rule0002
|RXN-10935|,rule0024,rule0053,rule0256,rule0394
|RXN-16252|
|5.3.3.10-RXN|,rule0390
|RXN-22899|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-711|,rule0027
|RXN-22629|
|RXN-22629_REV|
|RXN-16104|,rule0004
|RXN-14162|,rule0004
|1.6.6.12-RXN|
|RXN-20944|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-16437|,rule0004
|RXN66-595|
|RXN-11640|,rule0316
|RXN-19238|,rule0011,rule0406,rule0758
|RXN-12296|,rule0027
|RXN-13924|,rule0011,rule0406,rule0758
|2.4.1.39-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-16796|
|PCP4MONO-RXN|
|2.1.1.62-RXN|,rule0034,rule0206
|CARBOXYPEPTIDASE-A-RXN|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-9991|
|2.7.8.10-RXN|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-9720|,rule0025,rule0268,rule0836
|RXN-17234|,rule0003
|RXN-15328|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-14675|,rule0027
|RXN-19768|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-12795|,rule0011,rule0406,rule0758
|RXN-16964|,rule0002
|3.3.2.8-RXN|,rule0035,rule0231
|RXN-11255|,rule0116,rule1118
|RXN66-81|
|RXN-20227|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|DIHYDROURACIL-OXIDASE-RXN|,rule0109
|RXN-8578|
|RXN-16675|
|RXN-9488|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-18351|,rule0175
|RXN-11403|
|6.2.1.19-RXN|,rule0039,rule0171,rule0756
|GUANINE-DEAMINASE-RXN|
|RXN-2502|
|RXN-15824|,rule0002
|FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN|,rule0002
|FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN_REV|,rule0003
|RXN-20245|
|RXN-14237|,rule0004
|CARBOXYMETHYLENEBUTENOLIDASE-RXN|,rule0189
|RXN-4225|
|RXN-5762|,rule0034,rule0206
|RXN-11714|,rule1124
|RXN-11714_REV|,rule1123
|UNDECAPRENYL-DIPHOSPHATASE-RXN|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0767,rule0768,rule1221,rule1222
|RXN-15816|
|RXN-20733|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0096,rule0097,rule0104,rule0105,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0767,rule0768,rule1221,rule1222
|2.5.1.66-RXN|,rule1025
|RXN-21488|,rule0246,rule0415
|RXN-11859|,rule0043,rule0843
|RXN-12132|
|RXN0-280|
|RXN-18840|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
