|RXN-7843|,rule0022_10,rule0060_3,rule0062_09,rule0090_6,rule0196_3,rule0722_2
|3.4.19.5-RXN|,rule0013_59,rule0056_11,rule0099_4,rule0122_15
|RXN-13318|,rule0001_68,rule0007_131,rule0009_39,rule0097_3
|RXN-14870|,rule0011_11
|RXN-15127|,rule0161_1
|3.4.22.6-RXN|
|RXN-15680|
|RXN-12632|
|RXN-17778|,rule0086_1,rule0349_1
|RXN1G-679|,rule0027_32,rule0027_64
|RXN66-241|,rule0034_30
|HYDROXYACID-OXOACID-TRANSHYDROGENASE-RXN|,rule0324_1
|RXN-18207|,rule0024_26
|RXN-13848|,rule0004_10
|L-PIPECOLATE-OXIDASE-RXN|
|3.4.21.112-RXN|
|RXN-15658|,rule0042_08,rule0076_3,rule0283_1
|RXN-6464|,rule0121_4
|2-HYDROXYBIPHENYL-3-MONOOXYGENASE-RXN|,rule0004_10
|6PGLUCONDEHYDROG-RXN|,rule0081_3
|ARACHIDONATE--COA-LIGASE-RXN|,rule0039_03,rule0171_1,rule0756_1
|RXN-20851|
|RXN-9598|
|RXN-21030|
|RXN-19293|,rule0007_191,rule0009_34,rule0097_3,rule0517_2
|RXN-12367|,rule0001_61,rule0006_170,rule0007_190,rule0097_3
|RXN-15342|,rule0011_50
|RXN-18677|,rule0045_11
|NITROETHANE-OXIDASE-RXN|
|RXN-16858|,rule0011_40
|PHOSPHATE-BUTYRYLTRANSFERASE-RXN|,rule0022_10,rule0060_2,rule0090_6,rule0196_2,rule0722_2
|PHOSPHATE-BUTYRYLTRANSFERASE-RXN_REV|,rule0021_49,rule0059_5,rule0061_4,rule0089_3,rule0723_2
|R23-RXN|,rule0003_083
|RXN18C3-19|,rule0001_76,rule0006_109,rule0007_134,rule0008_38,rule0096_6
|3-ETHYLMALATE-SYNTHASE-RXN|,rule0137_4
|RXN-8176|,rule0001_17,rule0006_025,rule0007_134,rule0008_40,rule0009_03,rule0096_3,rule0097_2
|RXN-16319|
|RXN-8441|,rule0311_1
|RXN-7971|,rule0002_080
|RXN-21545|
|RXN-21909|,rule0001_17,rule0006_013,rule0007_134,rule0008_40,rule0009_29,rule0096_3,rule0097_1
|RXN-15234|
|RXN-19839|
|RXN-15389|,rule0001_86,rule0009_42
|RXN-12710|,rule0086_1,rule0349_1
|RXN-11325|
|RXN-12859|
|RXN-10685|
|RXN66-476|,rule0026_15,rule0267_2
|ENOYL-COA-DELTA-ISOM-RXN|,rule0040_2
|ENOYL-COA-DELTA-ISOM-RXN_REV|,rule0040_1
|RXNQT-4321|
|RXN-14958|,rule0042_09,rule0076_4,rule0283_1
|THIOL-SULFOTRANSFERASE-RXN|
|RXN-18266|,rule0001_16,rule0006_109,rule0007_134,rule0008_40,rule0009_13,rule0096_3,rule0097_2
|RXN-3341|,rule0081_3
|RXN-8642|,rule0024_26
|RXN-8642_REV|,rule0023_10,rule0051_05
|RXN1G-420|
|RXN-8899|
|RXN-15741|,rule0050_19
|RXN-14304|
|RXN-16165|
